property_type,furnishing,price,area,bedrooms,bathrooms,neighborhood,latitude,longitude,city
Apartment,Unfurnished,"450,000",106 Sq. M.,2,2,Al Mraikh,21.542006712557033,39.294310190349584,Jeddah
Apartment,Unfurnished,"3,500,000",400 Sq. M.,11,11,Al Safa,21.5678746798029,39.21303511257001,Jeddah
Apartment,Unfurnished,"950,000",160 Sq. M.,4,3,Al Rawdah,21.57405571936611,39.16171869704118,Jeddah
Apartment,Unfurnished,"439,000",510 Sq. M.,3,3,Al Salamah,21.6064214345744,39.15088003106585,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,4,3,Al Naim,21.618129917023452,39.145353865113705,Jeddah
Apartment,Unfurnished,"650,000",750 Sq. M.,4,3,Al Zahraa,21.597666496924557,39.13097710213284,Jeddah
Apartment,Unfurnished,"464,000","1,358 Sq. M.",4,3,Bani Malik,21.53687470011885,39.23482091604797,Jeddah
Apartment,Unfurnished,"415,000",630 Sq. M.,3,3,Al Salamah,21.591308029428056,39.153138198003916,Jeddah
Apartment,Unfurnished,"620,000",111 Sq. M.,3,3,Al Naim,21.618141278844146,39.1466290908825,Jeddah
Apartment,Unfurnished,"650,000",750 Sq. M.,3,3,Al Zahraa,21.597666496924557,39.13097710213284,Jeddah
Apartment,Unfurnished,"655,000",529 Sq. M.,3,3,Al Rawdah,21.56992728945645,39.162012094309326,Jeddah
Apartment,Unfurnished,"439,000",510 Sq. M.,3,3,Al Salamah,21.6064214345744,39.15088003106585,Jeddah
Apartment,Unfurnished,"360,000",726 Sq. M.,3,3,Al Safa,21.582924596289175,39.200208634299244,Jeddah
Apartment,Unfurnished,"439,000",510 Sq. M.,3,3,Al Salamah,21.6064214345744,39.15088003106585,Jeddah
Apartment,Unfurnished,"369,000",800 Sq. M.,2,3,Al Safa,21.60104787740178,39.211367675079984,Jeddah
Apartment,Unfurnished,"530,000",461 Sq. M.,3,3,Al Rawdah,21.57861588490073,39.15885464600806,Jeddah
Apartment,Unfurnished,"570,000",866 Sq. M.,5,3,Al Rabwa,21.594353727672992,39.18323606588551,Jeddah
Apartment,Unfurnished,"480,000",525 Sq. M.,4,3,Al Faisaliyah,21.582456132402164,39.19015069834807,Jeddah
Apartment,Unfurnished,"439,000",510 Sq. M.,3,3,Al Salamah,21.6064214345744,39.15088003106585,Jeddah
Apartment,Unfurnished,"449,000",525 Sq. M.,3,3,Al Naim,21.61674403891526,39.14452638804388,Jeddah
Apartment,Unfurnished,"439,000",510 Sq. M.,3,3,Al Salamah,21.6064214345744,39.15088003106585,Jeddah
Apartment,Unfurnished,"780,000",124 Sq. M.,4,3,Al Rawdah,21.574078168079847,39.16174417802679,Jeddah
Apartment,Unfurnished,"840,000",192 Sq. M.,4,4,Al Faisaliyah,21.563779868142657,39.17562214001716,Jeddah
Apartment,Unfurnished,"1,150,000",155 Sq. M.,5,4,Al Rawdah,21.566393035895643,39.15909848534012,Jeddah
Apartment,Unfurnished,"360,000",690 Sq. M.,3,3,Al Nuzhah,21.628407194236324,39.1595429262999,Jeddah
Apartment,Unfurnished,"520,000",718 Sq. M.,4,3,Al Naim,21.61389362401155,39.148586006327356,Jeddah
Apartment,Unfurnished,"520,000",718 Sq. M.,4,3,Al Naim,21.61389362401155,39.148586006327356,Jeddah
Apartment,Unfurnished,"520,000",718 Sq. M.,4,3,Al Naim,21.61389362401155,39.148586006327356,Jeddah
Apartment,Unfurnished,"355,000",630 Sq. M.,3,3,Al Safa,21.587022515265417,39.20453466676074,Jeddah
Apartment,Unfurnished,"285,000",726 Sq. M.,2,2,Al Safa,21.58157402361704,39.20332577577001,Jeddah
Apartment,Unfurnished,"520,000",719 Sq. M.,4,3,Al Naim,21.61389362401155,39.148586006327356,Jeddah
Apartment,Unfurnished,"435,000",575 Sq. M.,3,3,Al Naim,21.61668984426196,39.14167586048146,Jeddah
Apartment,Unfurnished,"620,000",152 Sq. M.,3,4,Al Manar,21.59374645101812,39.236279117069515,Jeddah
Apartment,Unfurnished,"560,000",865 Sq. M.,3,3,Al Rabwa,21.59257249170841,39.18149185605484,Jeddah
Apartment,Unfurnished,"330,000","1,920 Sq. M.",3,3,Al Jameah District,21.485540349415416,39.259104673757676,Jeddah
Apartment,Unfurnished,"420,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"445,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"445,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"465,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"275,000",900 Sq. M.,2,2,Al Safa,21.582359213219764,39.22238221549137,Jeddah
Apartment,Unfurnished,"350,000",900 Sq. M.,3,3,Al Safa,21.583009808592717,39.22391353815791,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.608551172562635,39.12241815206744,Jeddah
Apartment,Unfurnished,"500,000",511 Sq. M.,3,3,Al Rawdah,21.577545043228973,39.15574938401561,Jeddah
Apartment,Unfurnished,"399,000",421 Sq. M.,3,3,Al Faisaliyah,21.559679897736174,39.17943757969156,Jeddah
Apartment,Unfurnished,"535,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"390,000",500 Sq. M.,4,3,Al Safa,21.572693249213703,39.20168128024602,Jeddah
Apartment,Unfurnished,"389,000",598 Sq. M.,3,3,Al Faisaliyah,21.583502474998678,39.19011290579592,Jeddah
Apartment,Unfurnished,"429,000",524 Sq. M.,2,2,Al Rawdah,21.57030979524768,39.16160944395328,Jeddah
Apartment,Unfurnished,"365,000",625 Sq. M.,3,3,Al Faisaliyah,21.578184214629836,39.19508567410778,Jeddah
Apartment,Unfurnished,"279,000","1,785 Sq. M.",2,2,Al Bawadi,21.614371720725597,39.16276022755043,Jeddah
Apartment,Unfurnished,"449,000",500 Sq. M.,3,3,Al Naim,21.616902487874142,39.141294791920934,Jeddah
Apartment,Unfurnished,"415,000",580 Sq. M.,3,2,Al Salamah,21.60889963748494,39.14305628676195,Jeddah
Apartment,Unfurnished,"299,000",750 Sq. M.,2,2,Al Safa,21.59426378634214,39.20255295612947,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,3,3,Al Naim,21.61828687461126,39.14220132196409,Jeddah
Apartment,Unfurnished,"330,000","1,920 Sq. M.",3,2,Al Jameah District,21.485540349415416,39.259104673757676,Jeddah
Apartment,Unfurnished,"284,000",726 Sq. M.,3,2,Al Safa,21.58278047376332,39.200204813351334,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.536926212423808,39.16518573457888,Jeddah
Apartment,Unfurnished,"284,000",726 Sq. M.,2,2,Al Safa,21.58278047376332,39.200204813351334,Jeddah
Apartment,Unfurnished,"799,000",630 Sq. M.,4,3,Al Nahdah,21.609526776521804,39.12338205133748,Jeddah
Apartment,Unfurnished,"309,000","1,358 Sq. M.",3,3,Bani Malik,21.536902051011744,39.23481570060355,Jeddah
Apartment,Unfurnished,"360,000",726 Sq. M.,2,2,Al Safa,21.584579704824193,39.213910674175274,Jeddah
Apartment,Unfurnished,"284,000",726 Sq. M.,2,2,Al Safa,21.58278047376332,39.200204813351334,Jeddah
Apartment,Unfurnished,"449,000",500 Sq. M.,3,3,Al Naim,21.61748065662263,39.13946488584272,Jeddah
Apartment,Unfurnished,"275,000",900 Sq. M.,2,2,Al Safa,21.582910352391185,39.222331122557776,Jeddah
Apartment,Unfurnished,"420,000",750 Sq. M.,4,3,Al Nuzhah,21.62458478373127,39.16713382733046,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.53681489987541,39.16426637499061,Jeddah
Apartment,Unfurnished,"799,000",630 Sq. M.,4,3,Al Nahdah,21.609526776521804,39.12338205133748,Jeddah
Apartment,Unfurnished,"570,000",865 Sq. M.,5,3,Al Rabwa,21.594353727672992,39.18323606588551,Jeddah
Apartment,Unfurnished,"570,000",865 Sq. M.,3,3,Al Rabwa,21.594207695743805,39.182130608568386,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,2,3,Al Naim,21.618129917023452,39.145353865113705,Jeddah
Apartment,Unfurnished,"490,000",128 Sq. M.,3,3,Al Marwah,21.61199922768232,39.2057871857501,Jeddah
Apartment,Unfurnished,"296,000",887 Sq. M.,3,3,Al Rayaan,21.681097983784962,39.2154613450234,Jeddah
Apartment,Unfurnished,"750,000",120 Sq. M.,4,3,Al Rawdah,21.575228782935792,39.16468361008946,Jeddah
Apartment,Unfurnished,"730,000",112 Sq. M.,4,3,Al Rawdah,21.57583988731937,39.16601979546743,Jeddah
Apartment,Unfurnished,"800,000",146 Sq. M.,4,3,Al Rawdah,21.574078372463333,39.161769536023094,Jeddah
Apartment,Unfurnished,"730,000",130 Sq. M.,5,3,Al Naim,21.61692169140992,39.14607679900863,Jeddah
Apartment,Unfurnished,"650,000",111 Sq. M.,4,3,Al Salamah,21.59263606774571,39.15778069173528,Jeddah
Apartment,Unfurnished,"1,150,000",155 Sq. M.,5,4,Al Rawdah,21.566393035895643,39.15909848534012,Jeddah
Apartment,Unfurnished,"1,150,000",155 Sq. M.,5,4,Al Rawdah,21.566393035895643,39.15909848534012,Jeddah
Apartment,Unfurnished,"750,000",120 Sq. M.,4,3,Al Rawdah,21.575240815514615,39.16469256742989,Jeddah
Apartment,Unfurnished,"950,000",160 Sq. M.,4,3,Al Rawdah,21.574082494972007,39.1616621553306,Jeddah
Apartment,Unfurnished,"740,000",130 Sq. M.,5,3,Al Naim,21.61695473111784,39.146090210053686,Jeddah
Apartment,Unfurnished,"730,000",130 Sq. M.,5,3,Al Naim,21.616991511161118,39.14604729470949,Jeddah
Apartment,Unfurnished,"750,000",114 Sq. M.,4,3,Al Rawdah,21.575829157035248,39.16604510018212,Jeddah
Apartment,Unfurnished,"900,000",188 Sq. M.,6,3,Al Naim,21.616944626816878,39.14603465609761,Jeddah
Apartment,Unfurnished,"730,000",112 Sq. M.,5,3,Al Rawdah,21.575837886984115,39.166037053555115,Jeddah
Apartment,Unfurnished,"730,000",130 Sq. M.,5,3,Al Naim,21.61700647253195,39.146045953604926,Jeddah
Apartment,Unfurnished,"860,000",225 Sq. M.,6,5,Al Faisaliyah,21.56759063204646,39.18466725324545,Jeddah
Apartment,Unfurnished,"750,000",166 Sq. M.,5,4,Mishrifah,21.54040920318261,39.18032829273078,Jeddah
Apartment,Unfurnished,"750,000",166 Sq. M.,5,4,Mishrifah,21.54040920318261,39.18032829273078,Jeddah
Apartment,Unfurnished,"850,000",205 Sq. M.,6,4,Mishrifah,21.540331993558027,39.18039934913049,Jeddah
Apartment,Unfurnished,"860,000",225 Sq. M.,6,5,Al Faisaliyah,21.567621102057284,39.184670816921866,Jeddah
Apartment,Unfurnished,"1,550,000",213 Sq. M.,5,4,Al Salamah,21.607165252557966,39.150323632618196,Jeddah
Apartment,Unfurnished,"1,550,000",213 Sq. M.,5,4,Al Salamah,21.607165252557966,39.150323632618196,Jeddah
Apartment,Unfurnished,"560,000",865 Sq. M.,5,3,Al Rabwa,21.592845388900525,39.18325365909082,Jeddah
Apartment,Unfurnished,"520,000",174 Sq. M.,4,3,Al Safa,21.58752332470996,39.20045799684415,Jeddah
Apartment,Unfurnished,"460,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"399,000",400 Sq. M.,3,3,Al Marwah,21.607999054902447,39.20987210407329,Jeddah
Apartment,Unfurnished,"399,000",400 Sq. M.,3,3,Al Marwah,21.607999054902447,39.20987210407329,Jeddah
Apartment,Unfurnished,"399,000",400 Sq. M.,3,3,Al Marwah,21.607999054902447,39.20987210407329,Jeddah
Apartment,Unfurnished,"399,000",400 Sq. M.,3,3,Al Marwah,21.607999054902447,39.20987210407329,Jeddah
Apartment,Unfurnished,"635,000",127 Sq. M.,4,3,Al Salamah,21.594691230433252,39.150300360752446,Jeddah
Apartment,Unfurnished,"330,000","1,920 Sq. M.",3,2,Al Jameah District,21.485540349415416,39.259104673757676,Jeddah
Apartment,Unfurnished,"750,000",137 Sq. M.,4,3,Al Salamah,21.58091234868762,39.15192789605551,Jeddah
Apartment,Unfurnished,"520,000",102 Sq. M.,3,3,Al Salamah,21.587396628634853,39.15393602622035,Jeddah
Apartment,Unfurnished,"900,000",188 Sq. M.,6,4,Al Naim,21.616984778399015,39.14605533740748,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,4,3,Al Naim,21.618129917023452,39.145353865113705,Jeddah
Apartment,Unfurnished,"650,000",750 Sq. M.,4,3,Al Zahraa,21.597666496924557,39.13097710213284,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.609457669220173,39.125554223016294,Jeddah
Apartment,Unfurnished,"700,000",750 Sq. M.,3,3,Al Zahraa,21.597666496924557,39.13097710213284,Jeddah
Apartment,Unfurnished,"850,000",750 Sq. M.,3,3,Al Zahraa,21.597666496924557,39.13097710213284,Jeddah
Apartment,Unfurnished,"850,000",750 Sq. M.,3,3,Al Zahraa,21.597666496924557,39.13097710213284,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,4,3,Al Naim,21.618129917023452,39.145353865113705,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,4,3,Al Naim,21.618129917023452,39.145353865113705,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537974516668807,39.165811171249295,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537974516668807,39.165811171249295,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537974516668807,39.165811171249295,Jeddah
Apartment,Unfurnished,"570,000",866 Sq. M.,5,4,Al Rabwa,21.594124089100532,39.18421702684916,Jeddah
Apartment,Unfurnished,"570,000",866 Sq. M.,5,3,Al Rabwa,21.594999755506098,39.183000512696864,Jeddah
Apartment,Unfurnished,"440,000",726 Sq. M.,4,3,Al Safa,21.583294980242428,39.20088381065087,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.609457669220173,39.125554223016294,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,2,Al Hamraa,21.537974516668807,39.165811171249295,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.609457669220173,39.125554223016294,Jeddah
Apartment,Unfurnished,"460,000",126 Sq. M.,4,3,Al Waha,21.562063266922337,39.24242646254732,Jeddah
Apartment,Unfurnished,"445,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"445,000",128 Sq. M.,4,3,Al Safa,21.5860309523052,39.19968592992388,Jeddah
Apartment,Unfurnished,"275,000",900 Sq. M.,2,2,Al Safa,21.582910352391185,39.222331122557776,Jeddah
Apartment,Unfurnished,"799,000",630 Sq. M.,4,3,Al Nahdah,21.609526776521804,39.12338205133748,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.608873060660162,39.12348020315689,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,2,Al Nahdah,21.60830105283337,39.12252978874154,Jeddah
Apartment,Unfurnished,"449,000",500 Sq. M.,3,2,Al Naim,21.617380775227723,39.1418306940461,Jeddah
Apartment,Unfurnished,"425,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"425,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"425,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"425,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"525,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"530,000",128 Sq. M.,4,3,Al Safa,21.5861348571453,39.19956062450353,Jeddah
Apartment,Unfurnished,"525,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"525,000",450 Sq. M.,3,3,Al Rawdah,21.576160814050606,39.15005109150221,Jeddah
Apartment,Unfurnished,"370,000",726 Sq. M.,3,3,Al Safa,21.583889074424793,39.21337213637798,Jeddah
Apartment,Unfurnished,"285,000",726 Sq. M.,2,2,Al Safa,21.58805992264025,39.199332227381866,Jeddah
Apartment,Unfurnished,"449,000",500 Sq. M.,3,3,Al Naim,21.61748065662263,39.13946488584272,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,4,4,Al Naim,21.61828687461126,39.14220132196409,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.53681489987541,39.16426637499061,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.53681489987541,39.16426637499061,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.53681489987541,39.16426637499061,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537729804690308,39.16670637619345,Jeddah
Apartment,Unfurnished,"330,000","1,920 Sq. M.",3,2,Al Jameah District,21.485096742402742,39.25884223003754,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537729804690308,39.16670637619345,Jeddah
Apartment,Unfurnished,"399,000","1,920 Sq. M.",4,3,Al Jameah District,21.485958074231316,39.25751914818724,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537729804690308,39.16670637619345,Jeddah
Apartment,Unfurnished,"360,000",726 Sq. M.,3,2,Al Safa,21.58335419469642,39.200080935655215,Jeddah
Apartment,Unfurnished,"560,000",866 Sq. M.,5,4,Al Rabwa,21.59257249170841,39.18149185605484,Jeddah
Apartment,Unfurnished,"560,000",866 Sq. M.,5,4,Al Rabwa,21.592845388900525,39.18325365909082,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.536926212423808,39.16518573457888,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.536926212423808,39.16518573457888,Jeddah
Apartment,Unfurnished,"529,000",500 Sq. M.,4,3,Al Naim,21.61828687461126,39.14220132196409,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.60830105283337,39.12252978874154,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.60830105283337,39.12252978874154,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.608551172562635,39.12241815206744,Jeddah
Apartment,Unfurnished,"360,000",750 Sq. M.,3,2,Al Nuzhah,21.617919024267117,39.16775897441275,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.608551172562635,39.12241815206744,Jeddah
Apartment,Unfurnished,"275,000",750 Sq. M.,2,2,Al Nuzhah,21.630537394574894,39.16541020742104,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,2,Al Hamraa,21.536926212423808,39.16518573457888,Jeddah
Apartment,Unfurnished,"519,000",582 Sq. M.,3,3,Al Hamraa,21.537729804690308,39.16670637619345,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.608873060660162,39.12348020315689,Jeddah
Apartment,Unfurnished,"669,000",630 Sq. M.,3,3,Al Nahdah,21.608873060660162,39.12348020315689,Jeddah
Apartment,Unfurnished,"650,000",157 Sq. M.,5,3,Al Nuzhah,21.620947980555105,39.167329342563946,Jeddah
Apartment,Unfurnished,"290,000","1,625 Sq. M.",2,2,Al Safa,21.605143635655693,39.22128055623303,Jeddah
Apartment,Unfurnished,"1,150,000",182 Sq. M.,3,4,Al Rawdah,21.570520913432304,39.16146816236426,Jeddah
Apartment,Unfurnished,"1,150,000",211 Sq. M.,5,4,Al Salamah,21.596740273330678,39.15072221469836,Jeddah
Apartment,Unfurnished,"990,000",175 Sq. M.,5,3,Al Salamah,21.606207048008393,39.14777983868266,Jeddah
Apartment,Unfurnished,"650,000",166 Sq. M.,5,4,Al Waha,21.56049896605527,39.23463494675011,Jeddah
Apartment,Unfurnished,"1,200,000",728 Sq. M.,6,6,Al Zahraa,21.590428510787813,39.13832077669352,Jeddah
Apartment,Unfurnished,"700,000",728 Sq. M.,4,3,Al Zahraa,21.590449210739482,39.138341966456,Jeddah
Apartment,Unfurnished,"600,000",728 Sq. M.,3,3,Al Zahraa,21.59043923466144,39.13834196645592,Jeddah
Apartment,Unfurnished,"850,000",467 Sq. M.,3,4,Al Zahraa,21.586536041378952,39.132481339758314,Jeddah
Apartment,Unfurnished,"680,000",675 Sq. M.,3,3,Al Zahraa,21.586514619503262,39.1327524735427,Jeddah
Apartment,Unfurnished,"950,000",127 Sq. M.,4,3,Al Zahraa,21.58519421644809,39.13378221113088,Jeddah
Apartment,Unfurnished,"800,000",696 Sq. M.,4,4,Al Nahdah,21.614233454180383,39.12885620949904,Jeddah
Apartment,Unfurnished,"1,700,000","2,000 Sq. M.",5,4,Al Nahdah,21.60753047649192,39.124988464099665,Jeddah
Apartment,Unfurnished,"900,000",763 Sq. M.,4,4,Al Nahdah,21.613979105787042,39.126456973535426,Jeddah
Apartment,Unfurnished,"550,000",600 Sq. M.,2,2,Al Nahdah,21.609358365424242,39.12262543795758,Jeddah
Apartment,Unfurnished,"850,000",233 Sq. M.,7,5,Governmental1,21.826051226951837,39.15252299823198,Jeddah
Apartment,Unfurnished,"695,000",159 Sq. M.,5,3,Al Rayaan,21.688120413281272,39.206861700348185,Jeddah
Apartment,Unfurnished,"435,000",575 Sq. M.,3,3,Al Naim,21.61675260608048,39.14166491821711,Jeddah
Apartment,Unfurnished,"369,000",800 Sq. M.,3,3,Al Safa,21.60104787740178,39.211367675079984,Jeddah
Apartment,Unfurnished,"499,000",879 Sq. M.,3,3,Al Rawdah,21.57748459411145,39.16440606051988,Jeddah
Apartment,Unfurnished,"780,000",124 Sq. M.,4,3,Al Rawdah,21.574092516326314,39.16172451423471,Jeddah
Apartment,Unfurnished,"6,000,000",276 Sq. M.,3,4,Al Shati,21.57792312091536,39.11016275417221,Jeddah
Apartment,Unfurnished,"650,000",137 Sq. M.,4,3,Al Rabwa,21.613090531219306,39.16956376689261,Jeddah
Apartment,Unfurnished,"650,000",144 Sq. M.,4,3,Al Salamah,21.57825023029821,39.15143076579036,Jeddah
Apartment,Unfurnished,"800,000",177 Sq. M.,5,4,Al Rawdah,21.56503791452573,39.16189995569789,Jeddah
Apartment,Unfurnished,"1,100,000",220 Sq. M.,5,4,Al Salamah,21.581960481303614,39.15957839072282,Jeddah
Apartment,Unfurnished,"1,200,000",167 Sq. M.,5,4,Al Rawdah,21.568822579874613,39.16651046344616,Jeddah
Apartment,Unfurnished,"470,000",506 Sq. M.,2,3,Al Rawdah,21.563808525492405,39.160351266344215,Jeddah
Apartment,Unfurnished,"670,000",158 Sq. M.,5,4,Al Safa,21.579813304165736,39.21201520922908,Jeddah
Apartment,Unfurnished,"595,000",167 Sq. M.,5,3,Um Assalum,21.465604991432592,39.325778374105035,Jeddah
Apartment,Unfurnished,"700,000",165 Sq. M.,4,4,Al Faisaliyah,21.560983091846254,39.1745666544927,Jeddah
Apartment,Unfurnished,"1,300,000",181 Sq. M.,3,3,Al Rowais,21.51046153971764,39.1661466299311,Jeddah
Apartment,Unfurnished,"630,000",143 Sq. M.,4,4,Al Naim,21.63567954978299,39.141920716139914,Jeddah
Apartment,Unfurnished,"369,000",800 Sq. M.,3,3,Al Safa,21.60136339832002,39.211317438717344,Jeddah
Apartment,Unfurnished,"530,000",130 Sq. M.,4,3,Al Safa,21.590790008330917,39.21545369991557,Jeddah
Apartment,Unfurnished,"860,000",225 Sq. M.,6,4,Al Faisaliyah,21.567589176633444,39.18499020125413,Jeddah
Apartment,Unfurnished,"570,000",155 Sq. M.,3,3,Al Safa,21.596001249866546,39.211409141723564,Jeddah
Apartment,Unfurnished,"490,000",94 Sq. M.,3,3,Al Salamah,21.58721616547481,39.16056577419038,Jeddah
Apartment,Unfurnished,"850,000",207 Sq. M.,6,4,Al Marwah,21.62380230880388,39.19691178965136,Jeddah
Apartment,Unfurnished,"415,000",102 Sq. M.,3,3,Al Waha,21.56857392310269,39.25099233985127,Jeddah
Apartment,Unfurnished,"790,000",179 Sq. M.,5,4,Al Fayhaa,21.50264092183415,39.23422971329063,Jeddah
Apartment,Unfurnished,"920,000",143 Sq. M.,3,4,Al Zahraa,21.605434999302805,39.12350666839465,Jeddah
Apartment,Unfurnished,"750,000",113 Sq. M.,3,3,Al Rawdah,21.574311307576625,39.16136432474507,Jeddah
Apartment,Unfurnished,"670,000",162 Sq. M.,5,3,Al Nuzhah,21.62932337633661,39.161403530234,Jeddah
Apartment,Unfurnished,"950,000",175 Sq. M.,3,1,Al Nahdah,21.611951439508342,39.12266102241061,Jeddah
Apartment,Unfurnished,"1,150,000",182 Sq. M.,5,4,Al Rawdah,21.570571970971933,39.16152243510608,Jeddah
Apartment,Unfurnished,"550,000",157 Sq. M.,5,3,Al Mraikh,21.554791250995923,39.287153968681565,Jeddah
Apartment,Unfurnished,"510,000",130 Sq. M.,4,3,Al Waha,21.54914774620074,39.24686227813572,Jeddah
Apartment,Unfurnished,"430,000",122 Sq. M.,4,3,Al Rayaan,21.678855224134452,39.21566910387272,Jeddah
Apartment,Unfurnished,"660,000",192 Sq. M.,5,4,Al Waha,21.569533248081083,39.248374146566775,Jeddah
Apartment,Unfurnished,"730,000",135 Sq. M.,5,3,Al Rawdah,21.575874608855962,39.16596388346942,Jeddah
Apartment,Unfurnished,"549,000","16,975 Sq. M.",3,3,Umm Hablain Al Gharbia,21.705146914490044,39.21741718330259,Jeddah
Apartment,Unfurnished,"820,000",177 Sq. M.,5,4,Al Rawdah,21.56503791452573,39.16189995569789,Jeddah
Apartment,Unfurnished,"650,000",137 Sq. M.,4,3,Al Rabwa,21.613090531219306,39.16956376689261,Jeddah
Apartment,Unfurnished,"850,000",197 Sq. M.,5,5,Al Salamah,21.586585541581062,39.15890453731245,Jeddah
Apartment,Unfurnished,"650,000",143 Sq. M.,4,3,Al Salamah,21.57825023029821,39.15143076579036,Jeddah
Apartment,Unfurnished,"450,000",126 Sq. M.,4,3,Al Waha,21.560210441976047,39.236748377127746,Jeddah
Apartment,Unfurnished,"580,000",163 Sq. M.,5,3,Al Mraikh,21.545636345150438,39.2943741663749,Jeddah
Apartment,Unfurnished,"730,000",171 Sq. M.,3,4,Al Nuzhah,21.624616415029625,39.167477916674486,Jeddah
Apartment,Unfurnished,"385,000",108 Sq. M.,3,3,Al Rayaan,21.688143098897996,39.20685007620658,Jeddah
Apartment,Unfurnished,"850,000",233 Sq. M.,7,5,Governmental1,21.826051226951837,39.15252299823198,Jeddah
Apartment,Unfurnished,"519,000",130 Sq. M.,4,3,Al Nuzhah,21.618981846488147,39.17869981175366,Jeddah
Apartment,Unfurnished,"780,000",136 Sq. M.,4,3,Al Rawdah,21.565389008911538,39.16032394835336,Jeddah
Apartment,Unfurnished,"780,000",136 Sq. M.,4,3,Al Rawdah,21.565389008911538,39.16032394835336,Jeddah
Apartment,Unfurnished,"820,000",177 Sq. M.,5,4,Al Rawdah,21.56503791452573,39.16189995569789,Jeddah
Apartment,Unfurnished,"870,000",197 Sq. M.,5,5,Al Salamah,21.593156760878948,39.15433978695239,Jeddah
